,round,round_time,sampled_clients,noise_multiplier,noise_multiplier_after_adaptive_clipping,update_clipping_norm,update_stddev,accuracy,loss
169,169,,28,0.640616455078125,0.6557414,0.47197455,0.30949324,,
170,170,,29,0.640616455078125,0.6557414,0.4732035,0.31029913,0.7356330752372742,0.8928313255310059
171,171,,36,0.640616455078125,0.6557414,0.48969224,0.32111147,,
172,172,,38,0.640616455078125,0.6557414,0.47344407,0.31045687,,
173,173,,25,0.640616455078125,0.6557414,0.44747084,0.29342514,,
174,174,,27,0.640616455078125,0.6557414,0.47388557,0.31074637,,
175,175,,33,0.640616455078125,0.6557414,0.48724407,0.3195061,0.7251843810081482,0.9168487191200256
176,176,,19,0.640616455078125,0.6557414,0.48264733,0.31649184,,
177,177,,36,0.640616455078125,0.6557414,0.47745034,0.31308395,,
178,178,,24,0.640616455078125,0.6557414,0.46978056,0.30805457,,
179,179,,38,0.640616455078125,0.6557414,0.46272907,0.30343062,,
180,180,,31,0.640616455078125,0.6557414,0.48645738,0.31899023,0.7461201548576355,0.8708707094192505
181,181,,32,0.640616455078125,0.6557414,0.49345726,0.32358035,,
182,182,,36,0.640616455078125,0.6557414,0.48280177,0.3165931,,
183,183,,35,0.640616455078125,0.6557414,0.4834754,0.3170348,,
184,184,,35,0.640616455078125,0.6557414,0.4564317,0.29930115,,
185,185,,37,0.640616455078125,0.6557414,0.49031493,0.3215198,0.7531499862670898,0.8409430384635925
186,186,,29,0.640616455078125,0.6557414,0.48218027,0.31618556,,
187,187,,29,0.640616455078125,0.6557414,0.48360157,0.31711757,,
188,188,,32,0.640616455078125,0.6557414,0.47062162,0.3086061,,
189,189,,31,0.640616455078125,0.6557414,0.47362855,0.31057784,,
190,190,,35,0.640616455078125,0.6557414,0.4927731,0.3231317,0.7478488087654114,0.8596007823944092
191,191,,20,0.640616455078125,0.6557414,0.47226575,0.3096842,,
192,192,,28,0.640616455078125,0.6557414,0.4720351,0.30953297,,
193,193,,28,0.640616455078125,0.6557414,0.49542925,0.32487348,,
194,194,,36,0.640616455078125,0.6557414,0.4817369,0.3158948,,
195,195,,37,0.640616455078125,0.6557414,0.47750765,0.31312153,0.7111247777938843,0.949212372303009
196,196,,30,0.640616455078125,0.6557414,0.45837423,0.30057496,,
197,197,,33,0.640616455078125,0.6557414,0.47747543,0.3131004,,
198,198,,32,0.640616455078125,0.6557414,0.5016264,0.32893717,,
199,199,,30,0.640616455078125,0.6557414,0.45773396,0.3001551,,
200,200,,31,0.640616455078125,0.6557414,0.48696613,0.31932384,0.7469268441200256,0.8478668332099915
